3.637414524428294271e+01,6.209810952245658200e+01
3.717654123842400082e+01,6.101600408279515619e+01
3.583743374719028907e+01,5.900346676521733258e+01
3.627475546122098393e+01,5.857119087449956396e+01
3.148311527310249858e+01,5.977795697382041595e+01
2.465256612611087306e+01,6.273695070699551479e+01
3.807124506365518357e+01,5.654190630610296608e+01
3.546644220949058735e+01,5.766859523500514939e+01
3.408226904247291600e+01,5.813758121417814806e+01
3.550423789433527588e+01,5.659535090935054313e+01
3.837482570797993020e+01,5.522389537350212407e+01
2.587496675971382132e+01,6.060509596237826457e+01
2.220321867882637434e+01,6.162237576098901570e+01
2.328628507441442963e+01,6.072633316910395251e+01
3.109018838337966528e+01,5.723628822627438240e+01
2.421569325557910446e+01,6.018263741078885687e+01
3.000193572740418091e+01,5.726620863110133541e+01
2.229440561747104965e+01,6.056388261403856177e+01
1.614118117110735540e+01,6.066668859520349599e+01
2.026318928783460649e+01,5.858779907425987687e+01
1.767544531620934478e+01,5.968268186411553700e+01
3.962528063399757627e+01,5.006957484938035918e+01
2.633948058399907310e+01,5.465588308415561869e+01
1.287897585202873074e+01,6.032018194629721108e+01
1.125848655611141780e+01,6.118063936839024564e+01
1.750502794379659122e+01,5.819559944173439447e+01
3.642789828711853062e+01,5.006480791795988239e+01
3.759204747776776401e+01,4.851175185126683687e+01
1.936279401167116276e+01,5.595134731942459894e+01
1.618851698497176628e+01,5.727843500724702608e+01
1.391059726169297583e+01,5.784882044996068373e+01
6.832945823326521229e+00,6.001410288967442597e+01
3.223625541223578495e+01,4.886075014551023088e+01
1.364259698817432742e+01,5.658021283419186886e+01
9.854562583329137482e+00,5.815287753442127183e+01
1.550629063761389581e+01,5.560422028649145432e+01
2.871637186415758336e+01,4.931855110214443982e+01
6.133107053560893362e+00,5.844305718047346687e+01
2.621100474689491833e+01,4.994097384484010149e+01
3.185175460491093791e+00,5.834350565718703052e+01
1.421725638162044225e+00,5.838520403977376816e+01
2.722131713002473674e+01,4.668600556772459242e+01
2.919286629457149118e+01,4.495347728714637725e+01
2.864621861825494875e+01,4.517563891960308808e+01
2.765495503611963279e+00,5.569375496658172153e+01
2.328667201963893518e+01,4.711483086065349113e+01
2.284478231328567688e+01,4.729424097949456751e+01
2.047693122489921080e+01,4.825560405054524438e+01
1.997133976260433741e+01,4.846087750007622219e+01
3.572434567473055722e+01,4.159153277503726542e+01
3.846040824335936748e+01,4.024443259196881684e+01
1.441935908941629307e+01,4.997589055397138225e+01
3.813752138364385047e+01,4.013463611013290944e+01
3.470505770993110417e+01,4.152262632264410058e+01
2.911954777202669931e+00,5.437884852652139500e+01
2.871871301223332651e+01,4.217641790917206635e+01
2.775045984792480525e+01,4.256505608931809093e+01
3.413629636625725539e+01,4.000190424569152725e+01
2.227522381881398061e+01,4.476271042669700506e+01
2.800470649863401462e+01,4.193873953042080416e+01
3.826060043087316842e+01,3.704235575764259636e+01
3.323469140677583056e+01,3.931585531592775595e+01
